Ticker, Code, Name
MUB,GOOG/AMEX_MUB,iShares S&amp;P Natnl AMT - Free Munpl Bd Fd 
MUK,GOOG/AMEX_MUK,Citigroup Inc. 3% Min Coupon Prin Protected S&amp;P 500 Index 
MUNI,GOOG/AMEX_MUNI,PIMCO Intermediate Mun Bond Strat Fund 
MVF,GOOG/AMEX_MVF,Munivest Fund 
MVG,GOOG/AMEX_MVG,Mag Silver Corp 
MVV,GOOG/AMEX_MVV,ProShares Ultra MidCap400 
MXA,GOOG/AMEX_MXA,Minnesota Municipal Income Portfolio Inc. 
MXC,GOOG/AMEX_MXC,Mexco Energy Corporation 
MXH,GOOG/AMEX_MXH,Merrill Lynch & Co. Inc. Strat 
MXI,GOOG/AMEX_MXI,iShares S&amp;P Global Mat. Sector Inde
MXN,GOOG/AMEX_MXN,First American Minnesota Municipal Income Fund II
MYP,GOOG/AMEX_MYP,FocusShares ISE-CCM Homeland Security 
MYY,GOOG/AMEX_MYY,ProShares Short MidCap400 
MZA,GOOG/AMEX_MZA,Blackrock MuniYield Arizona Fund
MZZ,GOOG/AMEX_MZZ,ProShares UltraShort MidCap400 
NAGS,GOOG/AMEX_NAGS,Teucrium Natural Gas Fund 
NAK,GOOG/AMEX_NAK,Northern Dynasty Minerals Ltd. 
NASI,GOOG/AMEX_NASI,Pax MSCI North America ESG Index 
NBH,GOOG/AMEX_NBH,Neuberger Ber. Intermediate Muni. Fund 
NBJ,GOOG/AMEX_NBJ,Nuveen Ohio Dividend Advantage Muncpl Fd 
NBJ_A,GOOG/AMEX_NBJ_A,Nuveen Ohio Dividend Advantage Municipal Fund 2 MUNIFUND TERM PFD SHS SER 2014 
NBO,GOOG/AMEX_NBO,Neuberger Berman NY Intrmdt Mncpl Fd Inc 
NBS,GOOG/AMEX_NBS,NeoStem Inc 
NBW,GOOG/AMEX_NBW,Neuberger Ber. CA Intermediate Muni Fund 
NBY,GOOG/AMEX_NBY,NovaBay Pharmaceuticals
NCB,GOOG/AMEX_NCB,Nuveen California Municipal Value Fund 2 Common Shares of Beneficial Interest 
NCQ,GOOG/AMEX_NCQ,Novacopper Inc. Common Stock 
NCU,GOOG/AMEX_NCU,Nuveen California Premium Income Municipal Fund Common Shares of Beneficial Interest 
NEA,GOOG/AMEX_NEA,Nuveen Amt-Free Municipal Income Fund 
NEN,GOOG/AMEX_NEN,New England Realty Associates LP 
NEWN,GOOG/AMEX_NEWN,New Energy Systems Group. 
NFC,GOOG/AMEX_NFC,Nuveen Connecticut Divadv Fund 
NFM,GOOG/AMEX_NFM,Nuveen Maryland Divadv Fund 
NFO,GOOG/AMEX_NFO,Claymore/Sabrient Insider ETF 
NFZ,GOOG/AMEX_NFZ,Nuveen Arizona Dividend Advantg Mncpl Fd 
NFZ_C,GOOG/AMEX_NFZ_C,Nuveen Arizona Dividend Advantage Municipal Fund MUNIFUND TERM PFD SHS SER 2015 % 
NG,GOOG/AMEX_NG,NovaGold Resources Inc. 
NGB,GOOG/AMEX_NGB,Nuveen Virginia Divadv Fund 
NGD,GOOG/AMEX_NGD,New Gold Inc. 
NGK,GOOG/AMEX_NGK,Nuveen Connecticut Divadv Fund 2 
NGO,GOOG/AMEX_NGO,Nuveen Connecticut Divadv Fund 3 
NGX,GOOG/AMEX_NGX,Nuveen Massachusetts AMT- Free Municipal Income Fund Common Shares of Beneficial Interest 
NHC,GOOG/AMEX_NHC,National HealthCare Corporation 
NHC_A,GOOG/AMEX_NHC_A,National HealthCare Corporation Series A Convertible Pfd Stk 
NHS,GOOG/AMEX_NHS,Neuberger Berman High Yield Strateges Fd 
NIB,GOOG/AMEX_NIB,iPath DJ-UBS Cocoa Subindex Total Return SM IndexETN 
NII,GOOG/AMEX_NII,Nuveen North Carolina Divadv Fund 3 
NINI,GOOG/AMEX_NINI,iPath Pure Beta Nickel ETN 
NJV,GOOG/AMEX_NJV,Nuveen New Jersey Municipal Value Fund 
NKG,GOOG/AMEX_NKG,Nuveen Georgia Dividend Advntg Mncpl Fd2 
NKO,GOOG/AMEX_NKO,Unknown Name
NKR,GOOG/AMEX_NKR,Nuveen Arizona Dividend Advantage Municipal Fund 2 Common Shares of Beneficial Interest 
NKX,GOOG/AMEX_NKX,Nuveen California Amt-Free Munpl Incm Fd 
NKY,GOOG/AMEX_NKY,Precidian ETFs Trust 
NLP,GOOG/AMEX_NLP,NTS Realty Holdings LP 
NLR,GOOG/AMEX_NLR,Market Vectors Nuclear Energy 
NMB,GOOG/AMEX_NMB,Nuveen Massachusetts Dividend Advantage Municipal Fund Common Shares of Beneficial Interest 
NMB_C,GOOG/AMEX_NMB_C,Nuveen Massachusetts Dividend Advantage Municipal Fund Munifund Term Pfd Shs Ser 2015 
NMZ,GOOG/AMEX_NMZ,Nuveen Municipal High Income Oppty Fund 
NNB,GOOG/AMEX_NNB,Nuveen Virginia Divadv Fund 2 
NNO,GOOG/AMEX_NNO,Nuveen North Carolina Divadv Fund 2 
NOG,GOOG/AMEX_NOG,Northern Oil &amp; Gas
NOM,GOOG/AMEX_NOM,Nuveen Missouri Premium Income Municipal Fund Common Shares of Beneficial Interest 
NOMO,GOOG/AMEX_NOMO,US Anti-Momen Market Neutral ETF Quantshares 
NORW,GOOG/AMEX_NORW,Global X Funds 
NPG,GOOG/AMEX_NPG,Nuveen Georgia Premium Fund 
NPN,GOOG/AMEX_NPN,Nuveen Pennsylvania Municipal Value Fund Common Shares of Beneficial Interest 
NRB,GOOG/AMEX_NRB,Nuveen North Carolina Divadv Fund 
NRK,GOOG/AMEX_NRK,Unknown Name
NRO,GOOG/AMEX_NRO,Neuberger Berman Real Estate Sec Inc Fd 
NSU,GOOG/AMEX_NSU,Nevsun Resources 
NTN,GOOG/AMEX_NTN,NTN Buzztime Inc 
NTS,GOOG/AMEX_NTS,Nts Inc 
NUGT,GOOG/AMEX_NUGT,Direxion Shares Exchange Traded Fund Trust 
NUJ,GOOG/AMEX_NUJ,Nuveen New Jersey Dividend Adv Muni Fd 2 
NVG,GOOG/AMEX_NVG,Nuveen Dividend Advantage Municipal Income Fund Common Shares of Beneficial Interest 
NVJ,GOOG/AMEX_NVJ,Nuveen Ohio Dividend Advantage Municipal 
NVJ_A,GOOG/AMEX_NVJ_A,Nuveen Ohio Dividend Advantage Municipal Fund 3 MUNIFUND TERM PFD SHS SER 2014 
NVX,GOOG/AMEX_NVX,Nuveen California Dividend Advantage Municipal Fund 2 Share of Beneficial Interest 
NVY,GOOG/AMEX_NVY,Nuveen Pennsylvania Dividend Advantage 
NWI,GOOG/AMEX_NWI,Nuveen Maryland Divadv Fund 3 
NXE,GOOG/AMEX_NXE,Nuveen Arizona Dividend Advntg Mncpl Fd3 
NXI,GOOG/AMEX_NXI,Nuveen Ohio Dividend Advantage Municipal Fund Share of Beneficial Interest 
NXI_D,GOOG/AMEX_NXI_D,Nuveen Ohio Dividend Advantage Municipal Fund Term Preferred Shares Series 2016 
NXJ,GOOG/AMEX_NXJ,Nuveen New Jersey Dividend Advantg Mncpl 
NXK,GOOG/AMEX_NXK,Nuveen New York Dividnd Advntg Mncpl Fd2 
NXM,GOOG/AMEX_NXM,Nuveen Pennsylvania Dividend Advtg Mncpl 
NXZ,GOOG/AMEX_NXZ,Nuveen Dividend Advantage Municipal Fd 2 
NY,GOOG/AMEX_NY,iShares NYSE 100 Index 
NYC,GOOG/AMEX_NYC,iShares NYSE Composite Index 
NYF,GOOG/AMEX_NYF,iShares S&amp;P AMT-Fr Mncpl Bnd Fd 
NYH,GOOG/AMEX_NYH,Eaton Vance New York Municipal Bond Fund II Common Shares of Beneficial Interest
NYV,GOOG/AMEX_NYV,Nuveen New York Municipal Value Fund 2 
NZF,GOOG/AMEX_NZF,Nuveen Dividend Advantage Municipal Fd 3 
NZH,GOOG/AMEX_NZH,Nuveen California Dvdnd Advntg Munpl Fd3 
NZR,GOOG/AMEX_NZR,Nuveen Maryland Divadv Fund 2 
NZW,GOOG/AMEX_NZW,Nuveen Michigan Divadv Fund 
NZW_C,GOOG/AMEX_NZW_C,Nuveen Michigan Dividend Advant 
NZX,GOOG/AMEX_NZX,Nuveen Georgia Divadv Fund 
NZX_C,GOOG/AMEX_NZX_C,Nuveen Georgia Dividend Advanta 
OBT,GOOG/AMEX_OBT,Orbital Corporation Ltd. 
OEF,GOOG/AMEX_OEF,iShares S&amp;P 100 Index 
OESX,GOOG/AMEX_OESX,Orion Energy Systems
OFF,GOOG/AMEX_OFF,Risk Off Fisher-Gartman ETN UBS E-Tracs 
OFI,GOOG/AMEX_OFI,Overhill Farms
OGEM,GOOG/AMEX_OGEM,EG Shares DJ Emerging Markets Energy ETF 
OIH,GOOG/AMEX_OIH,Market Vectors Oil Services ETF 
OIL,GOOG/AMEX_OIL,iPath S&amp;P GSCI Crude Oil Total Return 
OILZ,GOOG/AMEX_OILZ,Oil Futures Contango ETN due June 14
OLEM,GOOG/AMEX_OLEM,iPath Pure Beta Crude Oil ETN 
OLO,GOOG/AMEX_OLO,PowerShares DB Crude Oil Long ETN 
ONEF,GOOG/AMEX_ONEF,US One ETF 
ONG,GOOG/AMEX_ONG,iPath Pure Beta Energy ETN 
ONN,GOOG/AMEX_ONN,Risk On Fisher-Gartman ETN UBS E-Tracs 
ONP,GOOG/AMEX_ONP,Orient Paper Inc 
ORC,GOOG/AMEX_ORC,Orchid Island Capital Inc 
PAF,GOOG/AMEX_PAF,PowerShares FTSE RAFI Asia Pacific x-Jap 
PAL,GOOG/AMEX_PAL,North American Palladium Ltd 
PALL,GOOG/AMEX_PALL,ETFS Physical Palladium Shares 
PAO,GOOG/AMEX_PAO,Riverfront Tactical Bal Gr Powershares 
PBD,GOOG/AMEX_PBD,PowerShares Glbl Clean Enrgy Port 
PBE,GOOG/AMEX_PBE,PowerShares Dynamic Biotech &amp;Genome
PBJ,GOOG/AMEX_PBJ,PowerShares Dynamic Food &amp; Beverage
PBM,GOOG/AMEX_PBM,Pacific Booker Minerals Inc Ordinary Shares 
PBP,GOOG/AMEX_PBP,PowerShares S&amp;P 500 BuyWrite Portfol ETF 
PBS,GOOG/AMEX_PBS,PowerShares Dynamic Media Portfol. 
PBTH,GOOG/AMEX_PBTH,PROLOR Biotech Inc 
PBW,GOOG/AMEX_PBW,PowerShares WilderHill Clean Energy
PCA,GOOG/AMEX_PCA,Riverfront Tactical Gr & Inc Powershares 
PCC,GOOG/AMEX_PCC,PMC Commercial Trust 
PCEF,GOOG/AMEX_PCEF,PowerShrs CEF Income Cmpst Prtfl 
PCG_A,GOOG/AMEX_PCG_A,Pacific Gas &amp; Electric Co. 6% Preferred Stock 
PCG_B,GOOG/AMEX_PCG_B,Pacific Gas &amp; Electric Co. 5 1/2% Preferred Stock 
PCG_C,GOOG/AMEX_PCG_C,Pacific Gas &amp; Electric Co. 5% 1st Preferred Stock 
PCG_D,GOOG/AMEX_PCG_D,Pacific Gas &amp; Electric Co. 5% 1st Red. Preferred Stock 
PCG_E,GOOG/AMEX_PCG_E,Pacific Gas &amp; Electric Co. 5% 1st A Preferred Stock 
PCG_G,GOOG/AMEX_PCG_G,Pacific Gas &amp; Electric Co. 4.80% 1st Preferred Stock 
PCG_H,GOOG/AMEX_PCG_H,Pacific Gas &amp; Electric Co. 4.50% 1st Preferred Stock 
PCG_I,GOOG/AMEX_PCG_I,Pacific Gas &amp; Electric Co. 4.36% 1st Preferred Stock 
PCY,GOOG/AMEX_PCY,PowerShares Emerging Markets Sovere
PCYG,GOOG/AMEX_PCYG,Park City Group
PDN,GOOG/AMEX_PDN,PowerShares FTSE RAFI Developed Mar
PDO,GOOG/AMEX_PDO,Pyramid Oil Company 
PDP,GOOG/AMEX_PDP,PowerShares DWA Technical Ldrs Pf 
PEJ,GOOG/AMEX_PEJ,PowerShares Dyn Leisure &amp; Entert. 
PEK,GOOG/AMEX_PEK,Market Vectors ETF Trust 
PERM,GOOG/AMEX_PERM,G-X Permanent ETF 
PEY,GOOG/AMEX_PEY,PowerShares High Yld. Dividend Achv
PEZ,GOOG/AMEX_PEZ,PowerShares Dynamic Consumer Disc. 
PFF,GOOG/AMEX_PFF,iShares S&amp;P US Pref Stock Idx Fnd 
PFI,GOOG/AMEX_PFI,PowerShares Dynamic Finl Sec Fnd 
PFIG,GOOG/AMEX_PFIG,PowerShares Exchange
PFM,GOOG/AMEX_PFM,PowerShares Dividend Achievers 
PFXF,GOOG/AMEX_PFXF,Market Vectors Preferred Securi 
PGD,GOOG/AMEX_PGD,iPath Asian and Gulf Currency Revaluation ETN Revaluation ETN 
PGF,GOOG/AMEX_PGF,PowerShares Fin. Preferred Port. 
PGJ,GOOG/AMEX_PGJ,PowerShares Gld Drg Haltr USX China
PGM,GOOG/AMEX_PGM,iPath DJ-UBS Platinum Subindex Total Return SM ETN 
PGX,GOOG/AMEX_PGX,PowerShares Preferred Portfolio
PHB,GOOG/AMEX_PHB,PowerShares Hgh Yield Corporate Bnd
PHF,GOOG/AMEX_PHF,Pacholder High Yield Fund Inc 
PHO,GOOG/AMEX_PHO,Powershares Water Resource Portfolio 
PHYS,GOOG/AMEX_PHYS,Sprott Physical Gold Trust 
PIC,GOOG/AMEX_PIC,Dynamic Insurance Powershares 
PICB,GOOG/AMEX_PICB,PowerShares Exchange
PICK,GOOG/AMEX_PICK,Global Sel Metals & Mining Prd MSCI Ishares 
PID,GOOG/AMEX_PID,PowerShares Intl. Dividend Achiev. 
PIE,GOOG/AMEX_PIE,PowerShares DWA Emerg Markts Tech 
PIN,GOOG/AMEX_PIN,PowerShares India Portfolio 
PIO,GOOG/AMEX_PIO,PowerShares Global Water Portfolio 
PIP,GOOG/AMEX_PIP,PharmAthene
PIQ,GOOG/AMEX_PIQ,PowerShares Dynamic MagniQuant Por.
PIZ,GOOG/AMEX_PIZ,PowerShares DWA Devld Markt Tech 
PJB,GOOG/AMEX_PJB,Dynamic Banking Powershares 
PJP,GOOG/AMEX_PJP,PowerShares Dynamic Pharmaceuticals
PKB,GOOG/AMEX_PKB,PowerShares Dynamic Bldg. &amp; Const. 
PKN,GOOG/AMEX_PKN,Global Nuclear Energy Powershares 
PKW,GOOG/AMEX_PKW,PowerShare Buyback Achievers Fund 
PLG,GOOG/AMEX_PLG,Platinum Group Metals Limited 
PLK,GOOG/AMEX_PLK,Active Low Duration Powershares 
PLM,GOOG/AMEX_PLM,PolyMet Mining Corp. 
PLND,GOOG/AMEX_PLND,Market Vectors Poland ETF 
PLW,GOOG/AMEX_PLW,PowerShares 1-30 Laddered Treasury 
PLX,GOOG/AMEX_PLX,Protalix BioTherapeutics Inc. 
PMA,GOOG/AMEX_PMA,Active Mega Cap Powershares 
PMR,GOOG/AMEX_PMR,PowerShares Dynamic Retail 
PPA,GOOG/AMEX_PPA,PowerShares Aerospace &amp; Defense 
PPH,GOOG/AMEX_PPH,Market Vectors Pharmaceutical ETF 
PPLT,GOOG/AMEX_PPLT,ETFS Physical Platinum Shares 
PPW_,GOOG/AMEX_PPW_,Pacificorp 5 Pr 
PRB,GOOG/AMEX_PRB,Market Vectors Pre-Refunded Mun. In
PRF,GOOG/AMEX_PRF,PowerShares FTSE RAFI US 1000 
PRK,GOOG/AMEX_PRK,Park National Corporation 
PRN,GOOG/AMEX_PRN,PowerShares Dynamic Indls Sec Port 
PSI,GOOG/AMEX_PSI,PowerShares Dynamic Semiconductors 
PSJ,GOOG/AMEX_PSJ,PowerShares Dynamic Software 
PSK,GOOG/AMEX_PSK,SPDR Wells Fargo Prfd Stk ETF 
PSL,GOOG/AMEX_PSL,PowerShares Dynamic Consumer Sta. 
PSLV,GOOG/AMEX_PSLV,Sprott Physical Silver Trust ETV 
PSP,GOOG/AMEX_PSP,PowerShares Listed Private Eq. 
PSQ,GOOG/AMEX_PSQ,ProShares Short QQQ 
PSR,GOOG/AMEX_PSR,PowerShares Active US Real Est Fund ETF 
PST,GOOG/AMEX_PST,ProShares UltraShort 7-10 Year Trea
PTD,GOOG/AMEX_PTD,UBS AG E-TRACS UBS Short Platinum ETN 
PTF,GOOG/AMEX_PTF,PowerShares Dynamic Tech Sec 
PTH,GOOG/AMEX_PTH,PowerShares Dynamic Heathcare Sec 
PTM,GOOG/AMEX_PTM,E
PTN,GOOG/AMEX_PTN,Palatin Technologies
PTO,GOOG/AMEX_PTO,Ibbotson Alternative Compltn Powershares 
PTX,GOOG/AMEX_PTX,Golf Trust Of America 
PUI,GOOG/AMEX_PUI,PowerShares Dynamic Utilities 
PUW,GOOG/AMEX_PUW,PowerShares WilderHill Prog. Ptf. 
PVI,GOOG/AMEX_PVI,PowerShares VRDO Tax Free Weekly Por ETF 
PW,GOOG/AMEX_PW,Power REIT 
PWB,GOOG/AMEX_PWB,PowerShares Dynamic Lg.Cap Growth 
PWC,GOOG/AMEX_PWC,PowerShares Dynamic Market 
PWO,GOOG/AMEX_PWO,PowerShares Dynamic OTC Portfolio 
PWV,GOOG/AMEX_PWV,PowerShares Dynamic Lg. Cap Value 
PWZ,GOOG/AMEX_PWZ,PowerShares Insured Cali Muni Bond 
PXE,GOOG/AMEX_PXE,PowerShares Dynamic Energy Explor. 
PXF,GOOG/AMEX_PXF,PowerShares FTSE RAFI Developed Markets 
PXH,GOOG/AMEX_PXH,PowerShares FTSE RAFI Emerging MarketETF 
PXI,GOOG/AMEX_PXI,PowerShares Dynamic Energy Sector 
PXJ,GOOG/AMEX_PXJ,PowerShares Dynamic Oil &amp; Gas Serv 
PXLC,GOOG/AMEX_PXLC,PowerShares Fundamental Pure Lg Cr Prtfl 
PXLG,GOOG/AMEX_PXLG,PowerShares Exchange
PXLV,GOOG/AMEX_PXLV,PowerShares Exchange
PXMC,GOOG/AMEX_PXMC,PowerShare Dynamic Mid Cap Port. 
PXMG,GOOG/AMEX_PXMG,PowerShares Fundamentl Pr Md Grwth Prtfl 
PXMV,GOOG/AMEX_PXMV,PowerShares Dynamic Mid Cap Value 
PXN,GOOG/AMEX_PXN,PowerShares Lux Nanotech 
PXQ,GOOG/AMEX_PXQ,PowerShares Dynamic Networking 
PXR,GOOG/AMEX_PXR,PowerShares Emerging Infra PF 
PXSC,GOOG/AMEX_PXSC,PowerShare Dynamic Small Cap Port. 
PXSG,GOOG/AMEX_PXSG,PowerShares Dynamic Sm. Cap Growth 
PXSV,GOOG/AMEX_PXSV,PowerShares Dynamic Small Cap Value
PYH,GOOG/AMEX_PYH,Mstar Stockinvestor Cr Powershares 
PYZ,GOOG/AMEX_PYZ,PowerShares Dynamic Basic Material 
PZA,GOOG/AMEX_PZA,PowerShares Insured Nati Muni Bond 
PZD,GOOG/AMEX_PZD,PowerShares Cleantech Portfolio 
PZG,GOOG/AMEX_PZG,Paramount Gold and Silver Corp. 
PZI,GOOG/AMEX_PZI,PowerShares Zacks Micro Cap 
PZT,GOOG/AMEX_PZT,PowerShares Insured NY Muni. Bond 
QAI,GOOG/AMEX_QAI,IQ Hedge Multi-Strategy Tracker 
QBC,GOOG/AMEX_QBC,Cubic Energy
QEH,GOOG/AMEX_QEH,Advisorshares Qam Equity Hedge 
QGEM,GOOG/AMEX_QGEM,EGA Emerging Global Shares Trust 
QID,GOOG/AMEX_QID,ProShares UltraShort QQQ 
QLD,GOOG/AMEX_QLD,ProShares Ultra QQQ 
QLT,GOOG/AMEX_QLT,US Quality Market Neutral ETF Quantshares 
QLTA,GOOG/AMEX_QLTA,AAA - A Rated Corporate Bond Ishares 
QLTB,GOOG/AMEX_QLTB,BAA - BA Rated Corporate Bond Fund Ishares 
QLTC,GOOG/AMEX_QLTC,B-Ca Rated Corporate Bond Fund Ishares 
QMM,GOOG/AMEX_QMM,Quaterra Resources Inc Ordinary Shares 
QQQE,GOOG/AMEX_QQQE,Nasdaq-100 Equal Wtd Idx Direxion 
QRM,GOOG/AMEX_QRM,Quest Rare Minerals Ltd Common Shares 
RALS,GOOG/AMEX_RALS,ProShares Trust 
RBL,GOOG/AMEX_RBL,SPDR S&amp;P Russia ETF 
RBY,GOOG/AMEX_RBY,Rubicon Minerals Corp. 
RCD,GOOG/AMEX_RCD,Rydex S&amp;P Equal Weight Consumer Dis ETF 
RCG,GOOG/AMEX_RCG,RENN Global Entrepreneurs Fund
REE,GOOG/AMEX_REE,Rare Element Resources Ltd 
REK,GOOG/AMEX_REK,ProShares Short Real Estate ProShares 
REM,GOOG/AMEX_REM,iShares FTSE NAREIT Mort. Plus Capp
REMX,GOOG/AMEX_REMX,Market Vectors Rare Earth Strat Met ETF 
RETL,GOOG/AMEX_RETL,Direxion Shares Exchange Traded Fund Trust 
RETS,GOOG/AMEX_RETS,Retail Bear 3X Direxion 
REW,GOOG/AMEX_REW,ProShares UltraShort Technology 
REZ,GOOG/AMEX_REZ,iShares FTSE NAREIT Resi Plus Capp 
RFA,GOOG/AMEX_RFA,Blackrock Florida Muni Trust Inc. 
RFG,GOOG/AMEX_RFG,Rydex S&amp;P MidCap 400 Pure Growth ETF 
RFV,GOOG/AMEX_RFV,Rydex S&amp;P MidCap 400 Pure Value ETF 
RGI,GOOG/AMEX_RGI,Rydex S&amp;P Equal Weight Industrials 
RHS,GOOG/AMEX_RHS,Rydex S&amp;P Equal Weight Consumer Stap ETF 
RIC,GOOG/AMEX_RIC,Richmont Mines Inc. 
RINF,GOOG/AMEX_RINF,30 Year Tips/Tsy Spread Proshares 
RING,GOOG/AMEX_RING,Global Gold Miners MSCI Ishares 
RJA,GOOG/AMEX_RJA,AB Svensk Ekportkredit 
RJI,GOOG/AMEX_RJI,AB Svensk Ekportkredit 
RJN,GOOG/AMEX_RJN,AB Svensk Ekportkredit 
RJZ,GOOG/AMEX_RJZ,AB Svensk Ekportkredit 
RKH,GOOG/AMEX_RKH,Merrill Lynch Regional Bank HOLDRS ETF 
RLGT,GOOG/AMEX_RLGT,Radiant Logistics 
RLY,GOOG/AMEX_RLY,SPDR SSGA Multi-Asset Real Return ETF 
RMB,GOOG/AMEX_RMB,Claymore Exchange Traded Fund Trust 2 
RNJ,GOOG/AMEX_RNJ,Blackrock New Jersey Muni Trust Inc. 
RNN,GOOG/AMEX_RNN,Rexahn Pharmaceuticals
RNY,GOOG/AMEX_RNY,Blackrock New York Muni Trust Inc. 
ROI,GOOG/AMEX_ROI,Largecap Growth Wisdomtree 
ROLA,GOOG/AMEX_ROLA,iPath Long Extended Russell 1000 TR Index ETN 
ROM,GOOG/AMEX_ROM,ProShares Ultra Technology 
ROOF,GOOG/AMEX_ROOF,Index IQ ETF Trust 
ROSA,GOOG/AMEX_ROSA,Short Extd Russell 1000 TR ETN Ipath 
ROX,GOOG/AMEX_ROX,Castle Brands Inc 
RPG,GOOG/AMEX_RPG,Guggenheim S&amp;P 500 Pure Growth ETF 
RPI,GOOG/AMEX_RPI,Roberts Realty Investors
RPV,GOOG/AMEX_RPV,Rydex S&amp;P 500 Pure Value ETF 
RPX,GOOG/AMEX_RPX,Columbia Growth Equity Strategy Fund 
RRF,GOOG/AMEX_RRF,WisdomTree Trust 
RRGR,GOOG/AMEX_RRGR,Advisorshares Global Alpha & Be 
RSP,GOOG/AMEX_RSP,Rydex S&amp;P Equal Weight ETF 
RSU,GOOG/AMEX_RSU,Rydex 2x S&amp;P 500 
RSW,GOOG/AMEX_RSW,Rydex Inverse 2x S&amp;P 500 
RSX,GOOG/AMEX_RSX,Market Vector Russia ETF Trust 
RSXJ,GOOG/AMEX_RSXJ,Market Vectors ETF Trust 
RTH,GOOG/AMEX_RTH,Merrill Lynch Retail HOLDRS ETF 
RTK,GOOG/AMEX_RTK,Rentech
RTL,GOOG/AMEX_RTL,iShares FTSE NAREIT Retail Capp 
RTLA,GOOG/AMEX_RTLA,iPath Long Extended Russell 2000 TR Index ETN 
RTM,GOOG/AMEX_RTM,Rydex S&amp;P Equal Weight Materials
RTR,GOOG/AMEX_RTR,RevenueShares ADR Fund 
RTSA,GOOG/AMEX_RTSA,Short Extd Russell 2000 TR ETN Ipath 
RUSL,GOOG/AMEX_RUSL,Direxion Shares Exchange Traded Fund Trust 
RUSS,GOOG/AMEX_RUSS,Direxion Shares Exchange Traded Fund Trust 
RVM,GOOG/AMEX_RVM,Revett Minerals Inc ADR 
RVP,GOOG/AMEX_RVP,Retractable Technologies
RVR,GOOG/AMEX_RVR,White River Capital 
RWC,GOOG/AMEX_RWC,RELM Wireless Corporation 
RWG,GOOG/AMEX_RWG,Columbia Large Cap Growth Equity Str 
RWJ,GOOG/AMEX_RWJ,RevenueShares Small Cap Fund 
RWK,GOOG/AMEX_RWK,RevenueShares Mid Cap Fund 
RWL,GOOG/AMEX_RWL,RevenueShares Large Cap Fund 
RWM,GOOG/AMEX_RWM,ProShares Short Russell2000
RWO,GOOG/AMEX_RWO,SPDR Dow Jones Global Real Estate 
RWR,GOOG/AMEX_RWR,SPDR Dow Jones REIT ETF 
RWV,GOOG/AMEX_RWV,RevenueShares Navellier Overal A-100 ETF 
RWW,GOOG/AMEX_RWW,RevenueShares Financials Sector 
RWX,GOOG/AMEX_RWX,SPDR DJ International Real Estate ETF 
RWXL,GOOG/AMEX_RWXL,Monthly Pay 2X DJ Intl Rl Est ETN UBS E-Tracs 
RXD,GOOG/AMEX_RXD,ProShares UltraShort Health Care 
RXI,GOOG/AMEX_RXI,iShares S&amp;P Global Consumer Dis Sec
RXL,GOOG/AMEX_RXL,ProShares Ultra Health Care 
RYE,GOOG/AMEX_RYE,Rydex S&amp;P Equal Weight Energy 
RYF,GOOG/AMEX_RYF,Rydex ETF Trust Rydex S&amp;P Equal Weight F 
RYH,GOOG/AMEX_RYH,Rydex S&amp;P Equal Weight Health Care 
RYJ,GOOG/AMEX_RYJ,Claymore/Raymond James SB-1 Equity Fund 
RYT,GOOG/AMEX_RYT,Rydex S&amp;P Equal Weight Technology 
RYU,GOOG/AMEX_RYU,Rydex S&amp;P Equal Weight Utilities 
RZG,GOOG/AMEX_RZG,Rydex S&amp;P SmallCap 600 Pure Growth ETF 
RZV,GOOG/AMEX_RZV,Rydex S&amp;P SmallCap 600 Pure Value ETF 
SAA,GOOG/AMEX_SAA,ProShares Ultra SmallCap600 
SAGG,GOOG/AMEX_SAGG,Direxion Shares Exchange Traded Fund Trust 
SAL,GOOG/AMEX_SAL,Salisbury Bancorp 
SARA,GOOG/AMEX_SARA,Saratoga Resources
SBA,GOOG/AMEX_SBA,Bank Of America Corp. 
SBB,GOOG/AMEX_SBB,ProShares Short SmallCap600 
SBI,GOOG/AMEX_SBI,Western Asset Intermediate Muni Fund Inc 
SBM,GOOG/AMEX_SBM,ProShares Shrt Basic Matrls ProShares 
SBND,GOOG/AMEX_SBND,PowerShares DB 3X Short 25 Year Treasury Bond ETN 
SBV,GOOG/AMEX_SBV,S&P Gsci-Weighted Pure Beta ETN Ipath 
SCC,GOOG/AMEX_SCC,ProShares UltraShort Consumer Serv 
SCE_B,GOOG/AMEX_SCE_B,Southern California Edison Company 4.08% Preferred Stock 
SCE_C,GOOG/AMEX_SCE_C,Southern California Edison Company 4.24% Preferred Stock 
SCE_D,GOOG/AMEX_SCE_D,Southern California Edison Company 4.32% Preferred Stock 
SCE_E,GOOG/AMEX_SCE_E,Southern California Edison Company 4.78% Preferred Stock 
SCHA,GOOG/AMEX_SCHA,Schwab U S Small Cap ETF 
SCHB,GOOG/AMEX_SCHB,Schwab U S Broad Market ETF 
SCHC,GOOG/AMEX_SCHC,Schwab Intl Small Cap Equity ETF 
SCHD,GOOG/AMEX_SCHD,Schwab US Dividend Equity ETF 
SCHE,GOOG/AMEX_SCHE,Schwab Emerging Markets Equity ETF 
SCHF,GOOG/AMEX_SCHF,Schwab International Equity ETF 
SCHG,GOOG/AMEX_SCHG,Schwab U S Large Cap Growth ETF 
SCHH,GOOG/AMEX_SCHH,Schwab Strategic Trust 
SCHM,GOOG/AMEX_SCHM,Schwab Strategic Trust 
