Ticker, Code, Name
HZNP,GOOG/NASDAQ_HZNP,Horizon Pharma Inc 
IACI,GOOG/NASDAQ_IACI,IAC/InterActiveCorp 
IART,GOOG/NASDAQ_IART,Integra Lifesciences Holdings Corp 
IBB,GOOG/NASDAQ_IBB,iShares NASDAQ Biotechnology Index 
IBCA,GOOG/NASDAQ_IBCA,Intervest Bancshares Corp 
IBCP,GOOG/NASDAQ_IBCP,Independent Bank Corporation
IBCPO,GOOG/NASDAQ_IBCPO,Independent Bank Corporation - IBC Capital Finance II - % Cumulative Trust Preferred Securities 
IBKC,GOOG/NASDAQ_IBKC,IBERIABANK Corporation 
IBKR,GOOG/NASDAQ_IBKR,Interactive Brokers Group
IBOC,GOOG/NASDAQ_IBOC,International Bancshares Corp 
IBTX,GOOG/NASDAQ_IBTX,Independent Bank Group Inc 
ICAD,GOOG/NASDAQ_ICAD,iCAD Inc 
ICCC,GOOG/NASDAQ_ICCC,ImmuCell Corporation 
ICFI,GOOG/NASDAQ_ICFI,ICF International Inc 
ICGE,GOOG/NASDAQ_ICGE,ICG Group Inc. 
ICLN,GOOG/NASDAQ_ICLN,iShares S&amp;P Global Clean Energy Index Fd 
ICLR,GOOG/NASDAQ_ICLR,ICON plc - Ordinary Shares 
ICON,GOOG/NASDAQ_ICON,Iconix Brand Group Inc 
ICPT,GOOG/NASDAQ_ICPT,Intercept Pharmaceuticals Inc 
ICUI,GOOG/NASDAQ_ICUI,ICU Medical
IDCC,GOOG/NASDAQ_IDCC,InterDigital
IDIX,GOOG/NASDAQ_IDIX,Idenix Pharmaceuticals Inc 
IDRA,GOOG/NASDAQ_IDRA,Idera Pharmaceuticals Inc 
IDSA,GOOG/NASDAQ_IDSA,Industrial Services of America
IDSY,GOOG/NASDAQ_IDSY,I.D. Systems
IDTI,GOOG/NASDAQ_IDTI,Integrated Device Technology Inc 
IDXX,GOOG/NASDAQ_IDXX,IDEXX Laboratories
IEP,GOOG/NASDAQ_IEP,Icahn Enterprises LP 
IESC,GOOG/NASDAQ_IESC,Integrated Electrical Services
IFAS,GOOG/NASDAQ_IFAS,iShares FTSE EPRA/NAREIT Asia Index Fund 
IFEU,GOOG/NASDAQ_IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund 
IFGL,GOOG/NASDAQ_IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund 
IFNA,GOOG/NASDAQ_IFNA,iShares FTSE EPRA/NAREIT Nrth Amrc Idx 
IFON,GOOG/NASDAQ_IFON,InfoSonics Corporation 
IFSIA,GOOG/NASDAQ_IFSIA,Interface 
IFSM,GOOG/NASDAQ_IFSM,iShares FTSE Developed Small Cap ex-North America Index Fund 
IGLD,GOOG/NASDAQ_IGLD,Internet Gold Golden Lines Ltd. 
IGOI,GOOG/NASDAQ_IGOI,iGo
IGOV,GOOG/NASDAQ_IGOV,iShares S&amp;P/Citi Intl Treasury Bond
IGTE,GOOG/NASDAQ_IGTE,iGATE Corporation 
III,GOOG/NASDAQ_III,Information Services Group
IIIN,GOOG/NASDAQ_IIIN,Insteel Industries Inc 
IIJI,GOOG/NASDAQ_IIJI,Internet Initiative Japan Inc. 
IILG,GOOG/NASDAQ_IILG,Interval Leisure Group
IIN,GOOG/NASDAQ_IIN,IntriCon Corporation 
IIVI,GOOG/NASDAQ_IIVI,II-VI
IKAN,GOOG/NASDAQ_IKAN,Ikanos Communications
IKNX,GOOG/NASDAQ_IKNX,IKONICS Corporation 
ILMN,GOOG/NASDAQ_ILMN,Illumina
IMCB,GOOG/NASDAQ_IMCB,Intermountain Community Bancorp 
IMGN,GOOG/NASDAQ_IMGN,ImmunoGen
IMI,GOOG/NASDAQ_IMI,Intermolecular Inc 
IMKTA,GOOG/NASDAQ_IMKTA,Ingles Markets
IMMR,GOOG/NASDAQ_IMMR,Immersion Corporation 
IMMU,GOOG/NASDAQ_IMMU,Immunomedics
IMMY,GOOG/NASDAQ_IMMY,Imprimis Pharmaceuticals Inc 
IMOS,GOOG/NASDAQ_IMOS,ChipMOS Technologies 
IMRS,GOOG/NASDAQ_IMRS,IMRIS Inc 
INAP,GOOG/NASDAQ_INAP,InterNAP Network Services 
INBK,GOOG/NASDAQ_INBK,First Internet Bancorp 
INCB,GOOG/NASDAQ_INCB,Indiana Community Bancorp 
INCY,GOOG/NASDAQ_INCY,Incyte Corporation 
INDB,GOOG/NASDAQ_INDB,Independent Bank Corp 
INDY,GOOG/NASDAQ_INDY,iShares S&amp;P India Nifty 50 Index Fund 
INFA,GOOG/NASDAQ_INFA,Informatica Corporation 
INFI,GOOG/NASDAQ_INFI,Infinity Pharmaceuticals Inc. 
INFN,GOOG/NASDAQ_INFN,Infinera Corp. 
INFY,GOOG/NASDAQ_INFY,Infosys Limited 
ININ,GOOG/NASDAQ_ININ,Interactive Intelligence Group Inc 
INMD,GOOG/NASDAQ_INMD,Integramed America 
INOC,GOOG/NASDAQ_INOC,Innotrac Corporation 
INOD,GOOG/NASDAQ_INOD,Innodata Inc 
INPH,GOOG/NASDAQ_INPH,Interphase Corporation 
INSM,GOOG/NASDAQ_INSM,Insmed Incorporated 
INTC,GOOG/NASDAQ_INTC,Intel Corporation 
INTG,GOOG/NASDAQ_INTG,The InterGroup Corporation 
INTL,GOOG/NASDAQ_INTL,INTL Fcstone Inc 
INTT,GOOG/NASDAQ_INTT,inTEST Corporation 
INTU,GOOG/NASDAQ_INTU,Intuit Inc. 
INTX,GOOG/NASDAQ_INTX,Intersections Inc. 
INVE,GOOG/NASDAQ_INVE,Identive Group
INWK,GOOG/NASDAQ_INWK,InnerWorkings
INXB,GOOG/NASDAQ_INXB,Infinity Cross Border Acquisition Corp 
INXBU,GOOG/NASDAQ_INXBU,Infinity Cross Border Acquisition Corp 
IOSP,GOOG/NASDAQ_IOSP,Innospec Inc. 
IPAR,GOOG/NASDAQ_IPAR,Inter Parfums
IPAS,GOOG/NASDAQ_IPAS,iPass Inc. 
IPCC,GOOG/NASDAQ_IPCC,Infinity Property and Casualty Corp. 
IPCI,GOOG/NASDAQ_IPCI,IntelliPharmaCeutics Intl Inc 
IPCM,GOOG/NASDAQ_IPCM,IPC The Hospitalist Company Inc 
IPDN,GOOG/NASDAQ_IPDN,Professional Diversity Network Inc 
IPGP,GOOG/NASDAQ_IPGP,IPG Photonics Corporation 
IPHS,GOOG/NASDAQ_IPHS,Innophos Holdings
IPXL,GOOG/NASDAQ_IPXL,Impax Laboratories Inc 
IQNT,GOOG/NASDAQ_IQNT,Neutral Tandem Inc 
IRBT,GOOG/NASDAQ_IRBT,iRobot Corporation 
IRDM,GOOG/NASDAQ_IRDM,Iridium Communications Inc. 
IRDMU,GOOG/NASDAQ_IRDMU,Iridium Communications Inc - GHL ACQUISITION CP - One 
IRDMZ,GOOG/NASDAQ_IRDMZ,Iridium Communications Inc - Warrants 02/14/2015 
IRET,GOOG/NASDAQ_IRET,Investors Real Estate Trust 
IRETP,GOOG/NASDAQ_IRETP,Investors Real Estate Trust 
IRG,GOOG/NASDAQ_IRG,Ignite Restaurant Group Inc 
IRIS,GOOG/NASDAQ_IRIS,Iris International 
IRIX,GOOG/NASDAQ_IRIX,IRIDEX Corporation 
IROQ,GOOG/NASDAQ_IROQ,IF Bancorp Inc 
IRWD,GOOG/NASDAQ_IRWD,Ironwood Pharmaceuticals
ISBC,GOOG/NASDAQ_ISBC,Investors Bancorp
ISCA,GOOG/NASDAQ_ISCA,International Speedway Corporation 
ISHG,GOOG/NASDAQ_ISHG,iShares S&amp;P/Citigroup 1-3 Year Int Trsry 
ISIG,GOOG/NASDAQ_ISIG,Insignia Systems
ISIL,GOOG/NASDAQ_ISIL,Intersil Corp 
ISIS,GOOG/NASDAQ_ISIS,ISIS Pharmaceuticals
ISLE,GOOG/NASDAQ_ISLE,Isle of Capri Casinos 
ISM,GOOG/NASDAQ_ISM,SLM Corporation - Medium Term Notes
ISNS,GOOG/NASDAQ_ISNS,Image Sensing Systems
ISRG,GOOG/NASDAQ_ISRG,Intuitive Surgical
ISRL,GOOG/NASDAQ_ISRL,Isramco
ISSC,GOOG/NASDAQ_ISSC,Innovative Solutions &amp; Support Inc 
ISSI,GOOG/NASDAQ_ISSI,Integrated Silicon Solution
ITIC,GOOG/NASDAQ_ITIC,Investors Title Company 
ITMN,GOOG/NASDAQ_ITMN,InterMune Inc 
ITRI,GOOG/NASDAQ_ITRI,Itron
ITRN,GOOG/NASDAQ_ITRN,Ituran Location and Control Ltd. 
IVAC,GOOG/NASDAQ_IVAC,Intevac
IVAN,GOOG/NASDAQ_IVAN,Ivanhoe Energy Inc. 
IXYS,GOOG/NASDAQ_IXYS,IXYS Corporation 
JACK,GOOG/NASDAQ_JACK,Jack in the Box Inc. 
JACQ,GOOG/NASDAQ_JACQ,Collabrium Japan Acquisition Corp 
JACQU,GOOG/NASDAQ_JACQU,Collabrium Japan Acquisition Corp 
JADE,GOOG/NASDAQ_JADE,Lj International Inc 
JAKK,GOOG/NASDAQ_JAKK,JAKKS Pacific
JASO,GOOG/NASDAQ_JASO,JA Solar Holdings Co.
JAX,GOOG/NASDAQ_JAX,J. Alexander's Corp. 
JAXB,GOOG/NASDAQ_JAXB,Jacksonville Bancorp Inc. 
JAZZ,GOOG/NASDAQ_JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares 
JBHT,GOOG/NASDAQ_JBHT,J.B. Hunt Transport Services
JBLU,GOOG/NASDAQ_JBLU,JetBlue Airways Corporation 
JBSS,GOOG/NASDAQ_JBSS,John B. Sanfilippo &amp; Son
JCDA,GOOG/NASDAQ_JCDA,Jacada Ltd 
JCOM,GOOG/NASDAQ_JCOM,J2 Global Inc 
JCS,GOOG/NASDAQ_JCS,Communications Systems
JCTCF,GOOG/NASDAQ_JCTCF,Jewett-Cameron Trading Co Ltd. 
JDAS,GOOG/NASDAQ_JDAS,Jda Software Group 
JDSU,GOOG/NASDAQ_JDSU,JDS Uniphase Corp 
JFBI,GOOG/NASDAQ_JFBI,Jefferson Bancshares Inc 
JIVE,GOOG/NASDAQ_JIVE,Jive Software Inc 
JJSF,GOOG/NASDAQ_JJSF,J&amp;J Snack Foods Corp. 
JKHY,GOOG/NASDAQ_JKHY,Jack Henry &amp; Associates
JMBA,GOOG/NASDAQ_JMBA,Jamba
JOBS,GOOG/NASDAQ_JOBS,51job
JOEZ,GOOG/NASDAQ_JOEZ,Joe's Jeans Inc 
JOSB,GOOG/NASDAQ_JOSB,Jos. A. Bank Clothiers Inc 
JOUT,GOOG/NASDAQ_JOUT,Johnson Outdoors Inc. 
JRCC,GOOG/NASDAQ_JRCC,James River Coal Company 
JRJC,GOOG/NASDAQ_JRJC,China Finance Online Co. 
JSDA,GOOG/NASDAQ_JSDA,Jones Soda Co. 
JSM,GOOG/NASDAQ_JSM,SLM Corporation - 6% Senior Notes due December 15
JST,GOOG/NASDAQ_JST,Jinpan International Limited 
JVA,GOOG/NASDAQ_JVA,Coffee Holding Co.
JXSB,GOOG/NASDAQ_JXSB,Jacksonville Bancorp Inc 
K,GOOG/NASDAQ_K,Alaska Communications Systems 
KALU,GOOG/NASDAQ_KALU,Kaiser Aluminum Corp. 
KBALB,GOOG/NASDAQ_KBALB,Kimball International 
KBIO,GOOG/NASDAQ_KBIO,KaloBios Pharmaceuticals Inc 
KCAP,GOOG/NASDAQ_KCAP,KCAP Financial Inc 
KCLI,GOOG/NASDAQ_KCLI,Kansas City Life Insurance Co 
KELYA,GOOG/NASDAQ_KELYA,Kelly Services
KELYB,GOOG/NASDAQ_KELYB,Kelly Services
KEQU,GOOG/NASDAQ_KEQU,Kewaunee Scientific Corporation 
KERX,GOOG/NASDAQ_KERX,Keryx Biopharmaceuticals 
KEYN,GOOG/NASDAQ_KEYN,Keynote Systems
KEYW,GOOG/NASDAQ_KEYW,KEYW Holding Corp. 
KFFB,GOOG/NASDAQ_KFFB,Kentucky First Federal Bancorp 
KFFG,GOOG/NASDAQ_KFFG,Kaiser Federal Financial Group 
KFRC,GOOG/NASDAQ_KFRC,Kforce Inc. 
KFT,GOOG/NASDAQ_KFT,Kraft Foods Inc. 
KGJI,GOOG/NASDAQ_KGJI,Kingold Jewelry Inc.
KINS,GOOG/NASDAQ_KINS,Kingstone Companies Inc 
KIOR,GOOG/NASDAQ_KIOR,KiOR Inc 
KIPO,GOOG/NASDAQ_KIPO,Keating Capital Inc 
KIPS,GOOG/NASDAQ_KIPS,Kips Bay Medical
KIRK,GOOG/NASDAQ_KIRK,Kirkland's
KITD,GOOG/NASDAQ_KITD,Kit Digital 
KLAC,GOOG/NASDAQ_KLAC,KLA-Tencor Corporation 
KLIC,GOOG/NASDAQ_KLIC,Kulicke and Soffa Industries Inc. 
KNDI,GOOG/NASDAQ_KNDI,Kandi Technolgies Corp. 
KONA,GOOG/NASDAQ_KONA,Kona Grill
KONE,GOOG/NASDAQ_KONE,Kingtone Wirelessinfo Solutions Hldg Ltd 
KONG,GOOG/NASDAQ_KONG,KongZhong Corporation 
KOOL,GOOG/NASDAQ_KOOL,ThermoGenesis Corp 
KOPN,GOOG/NASDAQ_KOPN,Kopin Corporation 
KOSS,GOOG/NASDAQ_KOSS,Koss Corporation 
KRFT,GOOG/NASDAQ_KRFT,Kraft Foods Group Inc 
KRNY,GOOG/NASDAQ_KRNY,Kearny Financial Corp. 
KSW,GOOG/NASDAQ_KSW,Ksw Inc 
KSWS,GOOG/NASDAQ_KSWS,K Swiss Inc 
KTCC,GOOG/NASDAQ_KTCC,Key Tronic Corporation 
KTEC,GOOG/NASDAQ_KTEC,Key Technology
KTOS,GOOG/NASDAQ_KTOS,Kratos Defense &amp; Security Solutions
KUTV,GOOG/NASDAQ_KUTV,Ku6 Media Co Ltd 
KVHI,GOOG/NASDAQ_KVHI,KVH Industries
KYAK,GOOG/NASDAQ_KYAK,Kayak Software Corp 
KYTH,GOOG/NASDAQ_KYTH,Kythera Biopharmaceuticals Inc 
LABC,GOOG/NASDAQ_LABC,Louisiana Bancorp
LABL,GOOG/NASDAQ_LABL,Multi-Color Corporation 
LACO,GOOG/NASDAQ_LACO,Lakes Entertainment
LAKE,GOOG/NASDAQ_LAKE,Lakeland Industries
LAMR,GOOG/NASDAQ_LAMR,Lamar Advertising Co 
LANC,GOOG/NASDAQ_LANC,Lancaster Colony Corp. 
LAND,GOOG/NASDAQ_LAND,Gladstone Land Corp 
LARK,GOOG/NASDAQ_LARK,Landmark Bancorp Inc 
LAWS,GOOG/NASDAQ_LAWS,Lawson Products
LAYN,GOOG/NASDAQ_LAYN,Layne Christensen Company 
LBAI,GOOG/NASDAQ_LBAI,Lakeland Bancorp
LBIX,GOOG/NASDAQ_LBIX,Leading Brands
LBTYA,GOOG/NASDAQ_LBTYA,Liberty Global Inc. 
LBTYB,GOOG/NASDAQ_LBTYB,Liberty Global Inc. 
LBTYK,GOOG/NASDAQ_LBTYK,Liberty Global Inc. 
LCAV,GOOG/NASDAQ_LCAV,LCA-Vision Inc. 
LCNB,GOOG/NASDAQ_LCNB,LCNB Corp. 
LCUT,GOOG/NASDAQ_LCUT,Lifetime Brands Inc 
LEAP,GOOG/NASDAQ_LEAP,Leap Wireless International
LECO,GOOG/NASDAQ_LECO,Lincoln Electric Holdings
LEDR,GOOG/NASDAQ_LEDR,Market Leader Inc 
LEDS,GOOG/NASDAQ_LEDS,SemiLEDs Corporation 
LFUS,GOOG/NASDAQ_LFUS,Littelfuse
LFVN,GOOG/NASDAQ_LFVN,Lifevantage Corporation 
LGCY,GOOG/NASDAQ_LGCY,Legacy Reserves LP 
LGND,GOOG/NASDAQ_LGND,Ligand Pharmaceuticals Inc. 
LHCG,GOOG/NASDAQ_LHCG,LHC Group
LIFE,GOOG/NASDAQ_LIFE,Life Technologies Corp. 
LIME,GOOG/NASDAQ_LIME,Lime Energy Co. 
LINC,GOOG/NASDAQ_LINC,Lincoln Educational Services Corp 
LINE,GOOG/NASDAQ_LINE,Linn Energy LLC 
LINTA,GOOG/NASDAQ_LINTA,Liberty Interactive 
LINTB,GOOG/NASDAQ_LINTB,Liberty Interactive 
LION,GOOG/NASDAQ_LION,Fidelity Southern Corporation 
LIOX,GOOG/NASDAQ_LIOX,Lionbridge Technologies
LIVE,GOOG/NASDAQ_LIVE,LiveDeal Inc 
LIWA,GOOG/NASDAQ_LIWA,Lihua International Inc 
LKFN,GOOG/NASDAQ_LKFN,Lakeland Financial Corporation 
LKQ,GOOG/NASDAQ_LKQ,LKQ Corporation 
LLEN,GOOG/NASDAQ_LLEN,L&amp;L Energy
LLNW,GOOG/NASDAQ_LLNW,Limelight Networks
LLTC,GOOG/NASDAQ_LLTC,Linear Technology Corporation 
LMAT,GOOG/NASDAQ_LMAT,LeMaitre Vascular Inc 
LMCA,GOOG/NASDAQ_LMCA,Liberty Media Corp 
LMCB,GOOG/NASDAQ_LMCB,Liberty Media Corp 
LMIA,GOOG/NASDAQ_LMIA,LMI Aerospace
LMLP,GOOG/NASDAQ_LMLP,Lml Payment Systems 
LMNR,GOOG/NASDAQ_LMNR,Limoneira Company 
LMNX,GOOG/NASDAQ_LMNX,Luminex Corporation 
LMOS,GOOG/NASDAQ_LMOS,Lumos Networks Corp 
LNBB,GOOG/NASDAQ_LNBB,LNB Bancorp Inc 
LNCE,GOOG/NASDAQ_LNCE,Snyder S Lance Inc 
LNCO,GOOG/NASDAQ_LNCO,LinnCo LLC 
LNDC,GOOG/NASDAQ_LNDC,Landec Corporation 
LNET,GOOG/NASDAQ_LNET,Lodgenet Interactive Corp. 
LOAN,GOOG/NASDAQ_LOAN,Manhattan Bridge Capital Inc. 
LOCM,GOOG/NASDAQ_LOCM,Local Corporation 
LOGI,GOOG/NASDAQ_LOGI,Logitech International SA 
LOGM,GOOG/NASDAQ_LOGM,LogMeIn Inc 
LOJN,GOOG/NASDAQ_LOJN,LoJack Corporation 
LONG,GOOG/NASDAQ_LONG,eLong
LOOK,GOOG/NASDAQ_LOOK,LookSmart
LOPE,GOOG/NASDAQ_LOPE,Grand Canyon Education Inc 
LORL,GOOG/NASDAQ_LORL,Loral Space &amp; Communications Ltd. 
LPDX,GOOG/NASDAQ_LPDX,LipoScience Inc 
LPHI,GOOG/NASDAQ_LPHI,Life Partners Holdings
LPLA,GOOG/NASDAQ_LPLA,LPL Financial Holdings Inc 
LPNT,GOOG/NASDAQ_LPNT,LifePoint Hospitals
LPSB,GOOG/NASDAQ_LPSB,LaPorte Bancorp
LPSN,GOOG/NASDAQ_LPSN,LivePerson
LPTH,GOOG/NASDAQ_LPTH,LightPath Technologies
LPTN,GOOG/NASDAQ_LPTN,Lpath
LQDT,GOOG/NASDAQ_LQDT,Liquidity Services
LRAD,GOOG/NASDAQ_LRAD,LRAD Corp 
LRCX,GOOG/NASDAQ_LRCX,Lam Research Corporation 
LSBI,GOOG/NASDAQ_LSBI,LSB Financial Corp. 
LSBK,GOOG/NASDAQ_LSBK,Lake Shore Bancorp
LSCC,GOOG/NASDAQ_LSCC,Lattice Semiconductor 
LSI,GOOG/NASDAQ_LSI,LSI Corp 
LSTR,GOOG/NASDAQ_LSTR,Landstar System
LTBR,GOOG/NASDAQ_LTBR,Lightbridge Corp 
LTON,GOOG/NASDAQ_LTON,Linktone Ltd. 
LTRE,GOOG/NASDAQ_LTRE,Learning Tree International
LTRX,GOOG/NASDAQ_LTRX,Lantronix Inc 
LTXC,GOOG/NASDAQ_LTXC,LTX-Credence Corp 
LUFK,GOOG/NASDAQ_LUFK,Lufkin Industries
LULU,GOOG/NASDAQ_LULU,Lululemon Athletica inc. 
LUNA,GOOG/NASDAQ_LUNA,Luna Innovations Incorporated 
LVNTA,GOOG/NASDAQ_LVNTA,Liberty Interactive 
LVNTB,GOOG/NASDAQ_LVNTB,Liberty Interactive 
LWAY,GOOG/NASDAQ_LWAY,Lifeway Foods
LXRX,GOOG/NASDAQ_LXRX,Lexicon Pharmaceuticals
LYTS,GOOG/NASDAQ_LYTS,LSI Industries
LZEN,GOOG/NASDAQ_LZEN,Lizhan Environmental Corp. 
MACK,GOOG/NASDAQ_MACK,Merrimack Pharmaceuticals Inc 
MAG,GOOG/NASDAQ_MAG,Magnetek Inc 
MAGS,GOOG/NASDAQ_MAGS,Magal Security Systems Ltd. 
MAKO,GOOG/NASDAQ_MAKO,MAKO Surgical Corp. 
MALL,GOOG/NASDAQ_MALL,Pc Mall 
MANH,GOOG/NASDAQ_MANH,Manhattan Associates
MANT,GOOG/NASDAQ_MANT,Mantech International Corp 
MAPP,GOOG/NASDAQ_MAPP,Map Pharmaceuticals 
MARK,GOOG/NASDAQ_MARK,Remark Media Inc 
MARPS,GOOG/NASDAQ_MARPS,Marine Petroleum Trust 
MASC,GOOG/NASDAQ_MASC,Material Sciences Corporation 
MASI,GOOG/NASDAQ_MASI,Masimo Corporation 
MAT,GOOG/NASDAQ_MAT,Mattel
MATR,GOOG/NASDAQ_MATR,Mattersight Corporation 
MATW,GOOG/NASDAQ_MATW,Matthews International Corp 
MAXY,GOOG/NASDAQ_MAXY,Maxygen
MAYS,GOOG/NASDAQ_MAYS,J.W. Mays
MBFI,GOOG/NASDAQ_MBFI,MB Financial
MBLX,GOOG/NASDAQ_MBLX,Metabolix
MBND,GOOG/NASDAQ_MBND,Multiband Corp 
MBRG,GOOG/NASDAQ_MBRG,Middleburg Financial Corp. 
MBTF,GOOG/NASDAQ_MBTF,MBT Financial Corp. 
MBVT,GOOG/NASDAQ_MBVT,Merchants Bancshares
MBWM,GOOG/NASDAQ_MBWM,Mercantile Bank Corp. 
MCBC,GOOG/NASDAQ_MCBC,Macatawa Bank Corporation 
MCBF,GOOG/NASDAQ_MCBF,Monarch Community Bancorp 
MCBI,GOOG/NASDAQ_MCBI,MetroCorp Bancshares
MCBK,GOOG/NASDAQ_MCBK,Madison County Financial Inc 
MCEP,GOOG/NASDAQ_MCEP,Mid-Con Energy Partners LP 
MCGC,GOOG/NASDAQ_MCGC,MCG Capital Corporation 
MCHP,GOOG/NASDAQ_MCHP,Microchip Technology Inc. 
MCHX,GOOG/NASDAQ_MCHX,Marchex
MCOX,GOOG/NASDAQ_MCOX,Mecox Lane Ltd 
MCRI,GOOG/NASDAQ_MCRI,Monarch Casino &amp; Resort
MCRL,GOOG/NASDAQ_MCRL,Micrel
MCRS,GOOG/NASDAQ_MCRS,MICROS Systems
MDAS,GOOG/NASDAQ_MDAS,MedAssets
MDCA,GOOG/NASDAQ_MDCA,MDC Partners Inc. 
MDCI,GOOG/NASDAQ_MDCI,Medical Action Industries 
MDCO,GOOG/NASDAQ_MDCO,The Medicines Company 
MDH,GOOG/NASDAQ_MDH,MHI Hospitality Corporation 
MDIV,GOOG/NASDAQ_MDIV,First Trust Exchange Traded Fd VI 
MDLZ,GOOG/NASDAQ_MDLZ,Mondelez International Inc 
MDRX,GOOG/NASDAQ_MDRX,Allscripts Healthcare Solutions Inc 
MDSO,GOOG/NASDAQ_MDSO,Medidata Solutions Inc 
MDTH,GOOG/NASDAQ_MDTH,Medcath Corp. 
MDVN,GOOG/NASDAQ_MDVN,Medivation Inc 
MEAD,GOOG/NASDAQ_MEAD,Meade Instruments Corp. 
MEAS,GOOG/NASDAQ_MEAS,Measurement Specialties
MEDW,GOOG/NASDAQ_MEDW,Mediware Information Systems 
MEIL,GOOG/NASDAQ_MEIL,Methes Energies International Ltd. 
MEIP,GOOG/NASDAQ_MEIP,MEI Pharma Inc 
MELA,GOOG/NASDAQ_MELA,MELA Sciences Inc 
MELI,GOOG/NASDAQ_MELI,Mercadolibre Inc 
MEMP,GOOG/NASDAQ_MEMP,Memorial Production Partners LP 
MEMS,GOOG/NASDAQ_MEMS,MEMSIC
MENT,GOOG/NASDAQ_MENT,Mentor Graphics Corp 
MEOH,GOOG/NASDAQ_MEOH,Methanex Corporation 
MERC,GOOG/NASDAQ_MERC,Mercer International Inc. 
MERU,GOOG/NASDAQ_MERU,Meru Networks
METR,GOOG/NASDAQ_METR,Metro Bancorp Inc 
MFI,GOOG/NASDAQ_MFI,MicroFinancial Incorporated 
MFLR,GOOG/NASDAQ_MFLR,Mayflower Bancorp Inc. 
MFLX,GOOG/NASDAQ_MFLX,Multi-Fineline Electronix
MFNC,GOOG/NASDAQ_MFNC,Mackinac Financial Corporation 
MFRI,GOOG/NASDAQ_MFRI,MFRI
MFRM,GOOG/NASDAQ_MFRM,Mattress Firm Holding Corp 
MFSF,GOOG/NASDAQ_MFSF,MutualFirst Financial
MGAM,GOOG/NASDAQ_MGAM,Multimedia Games Holding Company Inc 
MGCD,GOOG/NASDAQ_MGCD,MGC Diagnostics Corp 
MGEE,GOOG/NASDAQ_MGEE,MGE Energy
MGIC,GOOG/NASDAQ_MGIC,Magic Software Enterprises Ltd. 
MGLN,GOOG/NASDAQ_MGLN,Magellan Health Services Inc 
MGPI,GOOG/NASDAQ_MGPI,MGP Ingredients Inc 
MGRC,GOOG/NASDAQ_MGRC,McGrath RentCorp 
MGYR,GOOG/NASDAQ_MGYR,Magyar Bancorp
MHGC,GOOG/NASDAQ_MHGC,Morgans Hotel Group Co. 
MHLD,GOOG/NASDAQ_MHLD,Maiden Holdings
MIDD,GOOG/NASDAQ_MIDD,The Middleby Corporation 
MIND,GOOG/NASDAQ_MIND,Mitcham Industries
MINI,GOOG/NASDAQ_MINI,Mobile Mini Inc 
MIPS,GOOG/NASDAQ_MIPS,Mips Technologies 
MITK,GOOG/NASDAQ_MITK,Mitek Systems
MITL,GOOG/NASDAQ_MITL,Mitel Networks Corporation 
MKSI,GOOG/NASDAQ_MKSI,MKS Instruments
MKTAY,GOOG/NASDAQ_MKTAY,Makita Corporation 
MKTG,GOOG/NASDAQ_MKTG,Responsys Inc 
MKTS,GOOG/NASDAQ_MKTS,Rodman & Renshaw Capital Group 
MKTX,GOOG/NASDAQ_MKTX,MarketAxess Holdings Inc. 
MLAB,GOOG/NASDAQ_MLAB,Mesa Laboratories
MLHR,GOOG/NASDAQ_MLHR,Herman Miller
MLNK,GOOG/NASDAQ_MLNK,ModusLink Global Solutions
MLNX,GOOG/NASDAQ_MLNX,Mellanox Technologies
MLVF,GOOG/NASDAQ_MLVF,MALVERN BANCORP
MMLP,GOOG/NASDAQ_MMLP,Martin Midstream Partners L.P. 
MMSI,GOOG/NASDAQ_MMSI,Merit Medical Systems
MMUS,GOOG/NASDAQ_MMUS,MakeMusic
MMYT,GOOG/NASDAQ_MMYT,MakeMyTrip Limited 
MNDO,GOOG/NASDAQ_MNDO,MIND C.T.I. Ltd. 
MNGA,GOOG/NASDAQ_MNGA,MagneGas Corporation 
MNGL,GOOG/NASDAQ_MNGL,Blue Wolf Mongolia Holdings Corp. 
MNGLU,GOOG/NASDAQ_MNGLU,Blue Wolf Mongolia Holdings Corp 
MNKD,GOOG/NASDAQ_MNKD,MannKind Corporation 
MNOV,GOOG/NASDAQ_MNOV,MediciNova
MNRK,GOOG/NASDAQ_MNRK,Monarch Financial Holdings
MNRKP,GOOG/NASDAQ_MNRKP,Monarch Financial Holdings
MNRO,GOOG/NASDAQ_MNRO,Monro Muffler Brake Inc 
MNST,GOOG/NASDAQ_MNST,Monster Beverage Corp 
MNTA,GOOG/NASDAQ_MNTA,Momenta Pharmaceuticals
MNTG,GOOG/NASDAQ_MNTG,MTR Gaming Group
MNTX,GOOG/NASDAQ_MNTX,Manitex International
MOBI,GOOG/NASDAQ_MOBI,Sky-mobi Ltd 
MOCO,GOOG/NASDAQ_MOCO,MOCON
MODL,GOOG/NASDAQ_MODL,Mmodal Inc 
MOFG,GOOG/NASDAQ_MOFG,MidWestOne Financial Group
MOLX,GOOG/NASDAQ_MOLX,Molex Incorporated 
MOLXA,GOOG/NASDAQ_MOLXA,Molex Incorporated 
MORN,GOOG/NASDAQ_MORN,Morningstar
